spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist,normalized_rank,popularity_index,cluster,tsne1,tsne2,tsne_distance,is_outlier
0RgjEkSbeuStKfT2Pa4Zai,reincarnated,Kendrick Lamar,37,13,13,US,2024-12-06,87,True,275740,GNX,2024-11-22,0.846,0.779,7,-5.363,1,0.254,0.0534,0.0,0.299,0.748,91.118,4,Kendrick Lamar,0.28,0.2529670184696569,0,36.328156,16.874414,14.384832,False
7eGuPhpdS8sBjPJNuAShUX,What Is This Feeling?,"Ariana Grande, Cynthia Erivo",42,8,8,US,2024-12-06,82,False,228947,Wicked: The Soundtrack,2024-11-22,0.607,0.48,1,-8.81,1,0.12,0.691,0.0,0.111,0.637,151.909,4,Ariana Grande,0.18,0.2330540897097625,2,-30.200794,-17.528675,14.670386,False
2Uts1QFB4u2YNIMiqcb4de,peekaboo (feat. azchike),"Kendrick Lamar, AzChike",46,4,4,US,2024-12-06,85,True,155917,GNX,2024-11-22,0.889,0.298,1,-9.086,1,0.182,0.00306,1.26e-05,0.173,0.314,100.042,4,Kendrick Lamar,0.1,0.2462282321899736,1,4.9524975,25.886374,33.015213,True
4lriIG2vNqwDWzOj2I9rtj,Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",50,0,0,US,2024-12-06,89,False,147973,Ma Meilleure Ennemie (from the series Arcane League of Legends),2024-11-23,0.678,0.604,4,-7.926,0,0.0962,0.00465,0.000936,0.278,0.374,88.0,4,Stromae,0.02,0.2495910290237466,1,23.211111,2.830919,20.74018,False
5ho7VSXSmI2KM2nDjcnLyz,man at the garden,Kendrick Lamar,8,-1,42,US,2024-11-27,83,True,233173,GNX,2024-11-22,0.817,0.348,7,-10.213,0,0.29,0.51,0.000119,0.11,0.634,91.997,4,Kendrick Lamar,0.86,0.2478759894459102,0,19.028193,35.873253,13.430707,False
1SGvjfc85yzqKXsfKcCxn2,heart pt. 6,Kendrick Lamar,12,-2,38,US,2024-11-27,81,True,292461,GNX,2024-11-22,0.704,0.647,9,-7.664,1,0.325,0.27,0.0,0.109,0.585,80.998,4,Kendrick Lamar,0.78,0.2425065963060685,0,25.455076,35.916344,12.90936,False
0wgOhYnqZKjOHr6bmdz0aN,gloria (with sza),"Kendrick Lamar, SZA",15,-2,35,US,2024-11-27,80,True,287522,GNX,2024-11-22,0.719,0.555,2,-9.785,0,0.27,0.22,0.0,0.127,0.413,140.07,4,Kendrick Lamar,0.72,0.238174142480211,0,18.262665,26.750662,6.2568326,False
3aZptNYC6Z1YoumeqZcDcQ,"gnx (feat. hitta j3, youngthreat, peysoh)","Kendrick Lamar, Hitta J3, YoungThreat, Peysoh",16,-2,34,US,2024-11-27,80,True,193539,GNX,2024-11-22,0.75,0.556,1,-7.275,1,0.436,0.134,0.0,0.107,0.736,179.911,4,Kendrick Lamar,0.7,0.2381372031662268,0,24.485527,23.231379,1.091838,False
1QoyuMHNBe7lg3YW4Qtll4,St. Chroma (feat. Daniel Caesar),"Tyler, The Creator, Daniel Caesar",28,0,-20,US,2024-11-27,89,True,197019,CHROMAKOPIA,2024-10-28,0.576,0.884,0,-5.058,1,0.555,0.357,0.0,0.368,0.373,150.45,4,Tyler,0.46,0.3084036939313984,0,29.684952,23.665316,6.3089547,False
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,31,-6,5,US,2024-11-27,75,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71e-06,0.156,0.935,107.732,4,Wham!,0.4,0.2210068601583113,1,5.890357,-33.21996,26.105738,False
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",40,-1,-19,US,2024-11-27,93,True,225880,Tu Boda,2024-09-26,0.694,0.651,6,-6.968,1,0.0784,0.496,1.36e-05,0.0787,0.471,112.648,3,Oscar Maydon,0.22,0.3109276189117878,1,-2.5919013,-13.099902,9.673541,False
3i8fIJNV0yuC4kXT3SkVBZ,Popular,Ariana Grande,44,6,6,US,2024-11-27,75,False,241501,Wicked: The Soundtrack,2024-11-22,0.44,0.319,5,-12.356,1,0.166,0.732,0.0,0.0967,0.47,178.329,4,Ariana Grande,0.14,0.2252585751978891,2,-31.95566,-10.608473,7.532523,False
4kGlAkGC58crFvxfegBhNs,squabble up,Kendrick Lamar,1,49,49,US,2024-11-24,34,False,157992,GNX,2024-11-21,0.878,0.683,0,-5.562,1,0.192,0.0275,0.0,0.0793,0.721,103.951,4,Kendrick Lamar,1.0,0.1038469656992084,1,24.400839,-30.625538,30.459166,True
0dYNnBMNujBe6v9JeU5NC5,wacced out murals,Kendrick Lamar,2,48,48,US,2024-11-24,35,False,317092,GNX,2024-11-21,0.715,0.478,2,-10.85,0,0.486,0.279,0.0,0.153,0.51,164.012,4,Kendrick Lamar,0.98,0.1068100263852242,0,21.880013,28.064432,5.1213584,False
0d9BfcBk5iBUC78VmTXGgY,man at the garden,Kendrick Lamar,4,46,46,US,2024-11-24,31,False,233173,GNX,2024-11-21,0.825,0.332,7,-10.182,0,0.308,0.531,0.000127,0.11,0.599,91.932,4,Kendrick Lamar,0.94,0.0947361477572559,0,19.090216,35.881004,13.41801,False
6CG7UePo6mydQbNr4tlkp8,hey now (feat. dody6),"Kendrick Lamar, Dody6",5,45,45,US,2024-11-24,30,False,217478,GNX,2024-11-21,0.813,0.348,10,-8.835,1,0.094,0.00319,0.0028,0.4,0.187,101.991,4,Kendrick Lamar,0.92,0.0916992084432717,1,7.1205235,29.185528,36.37507,True
75bsrBtmM57lhi55yOfzBL,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",6,44,44,US,2024-11-24,30,False,220690,GNX,2024-11-21,0.63,0.468,2,-6.823,1,0.542,0.0696,0.0,0.424,0.532,200.24,4,Kendrick Lamar,0.9,0.0916622691292876,0,27.40297,22.82395,4.022802,False
1FuJwAXJv0WsPXcYMaAUs8,reincarnated,Kendrick Lamar,7,43,43,US,2024-11-24,30,False,275740,GNX,2024-11-21,0.845,0.78,7,-5.382,1,0.258,0.0605,0.0,0.366,0.741,91.116,4,Kendrick Lamar,0.88,0.0916253298153034,0,36.535282,16.227806,14.862251,False
442ifpYGFKfyz8PohOQEVd,"dodger blue (feat. wallie the sensei, roddy ricch, siete7x)","Kendrick Lamar, Wallie the Sensei, Roddy Ricch, Siete7x",10,40,40,US,2024-11-24,28,False,131240,GNX,2024-11-21,0.802,0.536,1,-8.015,1,0.123,0.0529,4.24e-06,0.13,0.677,83.504,4,Kendrick Lamar,0.82,0.0855145118733509,1,27.344105,-27.374914,30.138426,True
10tTkKxYPgeYkuMwGnqRND,peekaboo (feat. azchike),"Kendrick Lamar, AzChike",11,39,39,US,2024-11-24,27,False,155917,GNX,2024-11-21,0.896,0.29,1,-9.071,1,0.146,0.00345,1.64e-05,0.172,0.276,100.03,4,Kendrick Lamar,0.8,0.0824775725593667,1,4.8982105,25.727253,32.856247,True
1x95pL62pLkxgPprH9ONkQ,heart pt. 6,Kendrick Lamar,12,38,38,US,2024-11-24,28,False,292461,GNX,2024-11-21,0.673,0.659,9,-7.728,1,0.363,0.249,1.49e-06,0.102,0.563,81.187,4,Kendrick Lamar,0.78,0.0854406332453825,0,25.65185,36.41364,13.432173,False
70cI4Pl8YjQXmIfpLeqm76,"gnx (feat. hitta j3, youngthreat, peysoh)","Kendrick Lamar, Hitta J3, YoungThreat, Peysoh",15,35,35,US,2024-11-24,27,False,193539,GNX,2024-11-21,0.75,0.557,1,-7.314,1,0.429,0.126,0.0,0.0917,0.729,180.123,4,Kendrick Lamar,0.72,0.08232981530343,0,24.05888,23.15419,0.66384417,False
5xPvy0TW5W47hgyYas9bnt,gloria (feat. sza),"Kendrick Lamar, SZA",17,33,33,US,2024-11-24,26,False,287522,GNX,2024-11-21,0.723,0.561,2,-9.878,0,0.288,0.233,0.0,0.12,0.431,140.061,4,Kendrick Lamar,0.68,0.0792559366754617,0,18.56928,26.982744,6.1489234,False
21B4gaTWnTkuSh77iWEXdS,Juno,Sabrina Carpenter,46,-13,4,US,2024-11-24,88,True,223192,Short n' Sweet,2024-08-23,0.633,0.725,5,-4.257,1,0.0427,0.0461,0.0,0.205,0.64,130.504,4,Sabrina Carpenter,0.1,0.3191139220859847,1,22.469193,-16.46342,19.790182,False
0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown",48,-19,2,US,2024-11-24,87,True,253834,CHROMAKOPIA,2024-10-28,0.373,0.818,3,-3.19,0,0.102,0.36,0.0,0.434,0.361,97.571,4,Tyler,0.06,0.2902140501319261,1,31.405022,0.018797437,27.337147,False
1f18HzFpegqvH4ibGJyeMJ,2 hands,Tate McRae,38,3,12,US,2024-11-23,80,True,181820,2 hands,2024-11-14,0.608,0.806,1,-3.443,1,0.0486,0.121,0.0,0.191,0.587,104.032,4,Tate McRae,0.26,0.2367055408970976,1,18.101608,-10.729639,13.569292,False
5RePVWy39tLpHH0WwXgBsK,Rah Tah Tah,"Tyler, The Creator",41,-5,-18,US,2024-11-23,87,True,165412,CHROMAKOPIA,2024-10-28,0.661,0.878,1,-4.099,1,0.31,0.00289,0.0,0.381,0.514,82.557,4,Tyler,0.2,0.2857691866467821,0,31.42727,35.65325,14.842008,False
2aYHxnMF2umAavtgBvmkY1,Thought I Was Dead (feat. ScHoolboy Q & Santigold),"Tyler, The Creator, ScHoolboy Q, Santigold",45,-2,-13,US,2024-11-23,85,True,207272,CHROMAKOPIA,2024-10-28,0.77,0.859,10,-3.382,0,0.275,0.362,0.0,0.673,0.64,129.77,4,Tyler,0.12,0.272244005965355,0,37.953358,11.743701,18.50816,False
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,49,-5,-2,US,2024-11-23,87,False,184516,Blonde,2016-08-20,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,3,Frank Ocean,0.04,0.3125894326068158,2,-21.05848,-2.9428859,12.551884,False
7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),"Morgan Wallen, ERNEST",50,-2,-1,US,2024-11-22,83,False,181621,One Thing At A Time,2023-03-03,0.621,0.779,8,-3.777,1,0.0361,0.216,8.62e-06,0.165,0.399,172.037,4,Morgan Wallen,0.02,0.3897509575283002,1,-2.2292604,-1.2578809,9.327486,False
35D1RA5uVFVhMc1qX80TaQ,Balloon (feat. Doechii),"Tyler, The Creator, Doechii",50,0,0,US,2024-11-21,82,True,154261,CHROMAKOPIA,2024-10-28,0.437,0.868,6,-3.03,1,0.112,0.731,0.0,0.234,0.475,111.774,4,Tyler,0.02,0.2504168865435356,1,-13.123585,18.640297,31.514944,True
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,49,1,-5,US,2024-11-20,88,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4,Mitski,0.04,0.4260758261088077,2,-43.107407,-6.0219965,9.894613,False
1YdtGoSYDvVQKoUqSDXX41,Noid,"Tyler, The Creator",50,0,-10,US,2024-11-20,84,True,284363,CHROMAKOPIA,2024-10-28,0.38,0.784,1,-6.004,1,0.299,0.523,0.000139,0.494,0.418,82.318,4,Tyler,0.02,0.2698047493403694,0,33.892857,38.78496,18.813612,False
4CcozggmhXmndssEDH6YHR,High Road,Zach Bryan,44,-1,6,US,2024-11-16,75,True,199893,High Road,2024-11-07,0.47,0.229,4,-11.028,1,0.0406,0.815,0.0,0.172,0.213,113.404,4,Zach Bryan,0.14,0.2137455710516396,2,-43.168514,-4.399948,9.629956,False
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,49,-1,1,US,2024-11-16,87,False,161831,Fireworks & Rollerblades,2024-04-05,0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4,Benson Boone,0.04,0.3576799107393477,1,-14.590859,-6.2877836,19.6277,False
3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,Hotel Ugly,50,0,0,US,2024-11-15,86,False,164571,Shut up My Moms Calling,2020-02-10,0.485,0.409,9,-10.711,0,0.101,0.325,0.0,0.103,0.376,138.419,4,Hotel Ugly,0.02,0.2709532009443133,2,-28.71661,1.4400498,6.7816954,False
2Dct3GykKZ58hpWRFfe2Qd,Heading South,Zach Bryan,46,2,4,US,2024-11-14,83,True,171692,Heading South,2019-09-30,0.68,0.246,4,-14.112,1,0.058,0.783,0.0,0.106,0.388,110.23,4,Zach Bryan,0.1,0.3280341143742113,2,-43.843857,-10.58965,12.591412,False
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,"Tito Double P, Peso Pluma",49,1,1,US,2024-11-14,88,True,153928,INCÓMODO,2024-08-22,0.745,0.513,1,-9.116,1,0.087,0.783,0.0,0.216,0.929,109.935,3,Tito Double P,0.04,0.2649973614775726,2,-25.352646,-28.848795,26.8879,False
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",48,-2,-2,US,2024-11-12,89,True,191700,UTOPIA,2023-07-28,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,4,Travis Scott,0.06,0.3888440307135868,1,-9.440134,2.941094,17.619972,False
4CD5aJNhq5fGYu3QaHJrm8,This World's A Giant,Zach Bryan,31,-20,19,US,2024-11-11,66,False,216160,This World's A Giant,2024-11-07,0.42,0.297,1,-11.069,1,0.0503,0.869,0.000282,0.112,0.204,82.876,4,Zach Bryan,0.4,0.1971029023746701,2,-47.964294,1.7163566,15.195538,False
3mg9jYNC1NihbthlglzrWP,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",47,3,3,US,2024-11-10,69,True,298130,+57,2024-11-08,0.848,0.712,1,-3.574,0,0.0981,0.221,0.0,0.106,0.692,91.98,4,KAROL G,0.08,0.2071477572559366,1,22.264227,-28.125626,27.171162,False
6ie0uyyvOKTTuIFBMPiNIl,Judge Judy,"Tyler, The Creator",48,-7,-23,US,2024-11-10,83,True,269622,CHROMAKOPIA,2024-10-28,0.622,0.661,1,-5.906,1,0.0826,0.297,0.000135,0.165,0.362,76.331,4,Tyler,0.06,0.2552011873350923,1,-22.702868,15.365148,35.699696,True
4BSR9I4ExlCJdXJo2GpBD5,Take Your Mask Off (feat. Daniel Caesar & LaToiya Williams),"Tyler, The Creator, Daniel Caesar, LaToiya Williams",50,-8,-26,US,2024-11-10,83,True,253909,CHROMAKOPIA,2024-10-28,0.503,0.658,6,-5.823,0,0.154,0.46,0.0,0.382,0.515,121.784,5,Tyler,0.02,0.2545817941952507,0,-19.38832,-2.290819,49.78766,True
2c7z5oRcPBbqRaBY2mLWcf,NEW DROP,Don Toliver,48,1,2,US,2024-11-09,85,True,217333,HARDSTONE PSYCHO,2024-06-14,0.757,0.628,4,-6.715,0,0.101,0.189,0.0209,0.221,0.321,119.98,4,Don Toliver,0.06,0.25394327176781,1,6.3974442,8.426041,15.615788,False
3GYlZ7tbxLOxe6ewMNVTkw,TV,Billie Eilish,50,0,0,US,2024-11-09,81,False,281380,Guitar Songs,2022-07-21,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,4,Billie Eilish,0.02,0.2430369393139841,2,-38.822323,-6.2286644,6.002055,False
3Umj02ZNl4d356pS1D38mn,Hey Jane,"Tyler, The Creator",42,-5,-32,US,2024-11-08,83,True,240742,CHROMAKOPIA,2024-10-28,0.495,0.784,10,-7.027,0,0.42,0.555,0.0,0.621,0.669,94.563,4,Tyler,0.18,0.2541366754617414,0,33.047997,39.377247,18.86194,False
3GdwjAsCsoE79ObhsJFyYb,I Killed You,"Tyler, The Creator",46,-5,-32,US,2024-11-08,82,True,168420,CHROMAKOPIA,2024-10-28,0.749,0.896,2,-4.909,1,0.219,0.356,0.00075,0.267,0.447,97.121,4,Tyler,0.1,0.250632981530343,0,24.565126,9.827556,13.395992,False
4QTlxavdQGUVitxAvQqqkU,Mmhmm,BigXthaPlug,50,0,0,US,2024-11-08,79,True,119015,THE BIGGEST,2023-12-01,0.93,0.682,9,-8.799,1,0.331,0.028,0.0,0.129,0.962,126.003,4,BigXthaPlug,0.02,0.2597183604767537,0,25.083424,-33.371193,56.56876,True
3yw3m8wgRB4ptDyAvtdhq5,Tomorrow,"Tyler, The Creator",46,-5,-34,US,2024-11-07,82,True,182326,CHROMAKOPIA,2024-10-28,0.463,0.541,1,-6.594,1,0.0385,0.811,6.61e-05,0.125,0.307,95.827,4,Tyler,0.1,0.2448715919085312,2,-42.14238,8.029397,14.152466,False
4Na2HfNSr58chvfX69fy36,one of wun,Gunna,49,1,1,US,2024-11-07,85,True,144000,One of Wun,2024-05-10,0.915,0.453,10,-4.589,0,0.27,0.0872,0.000163,0.104,0.287,139.943,4,Gunna,0.04,0.2846126203129064,0,14.01147,19.70155,10.005128,False
3NE6g9h77FZbQqCLzUpGRt,Light Year (Practice),Lil Uzi Vert,50,-42,0,US,2024-11-04,70,True,164366,Eternal Atake 2,2024-11-01,0.637,0.692,1,-7.231,0,0.164,0.0153,0.0,0.345,0.427,140.203,4,Lil Uzi Vert,0.02,0.2086253298153034,0,-5.327403,17.38421,29.300095,False
0F60WLPs6Oz2slHomvLt9U,We Good,Lil Uzi Vert,14,36,36,US,2024-11-03,67,True,125000,Eternal Atake 2,2024-11-01,0.587,0.8,11,-3.194,1,0.243,0.0461,0.0,0.344,0.823,144.332,4,Lil Uzi Vert,0.74,0.2023667546174142,0,34.134705,22.745567,10.747898,False
569uHYIB0X324FZOBEhvit,Ghostbusters,Ray Parker Jr.,16,-15,34,US,2024-11-03,76,False,239133,Greatest Hits,1993-10-12,0.778,0.719,4,-9.698,1,0.0345,0.0123,0.0262,0.297,0.729,115.4,4,Ray Parker Jr.,0.7,0.2203331134564644,1,28.01585,-18.943672,25.854506,False
0xxZY5C9xxij3D1HkzbnfC,Monster Mash,"Bobby ""Boris"" Pickett, The Crypt-Kickers",18,-16,32,US,2024-11-03,80,False,192040,The Original Monster Mash,1962-01-01,0.541,0.504,11,-14.191,0,0.457,0.375,0.0,0.421,0.707,68.482,4,"Bobby ""Boris"" Pickett",0.66,0.233980870712401,0,31.058058,41.048996,19.449726,False
6hu1bJBNMeXIepHr1joKW4,Meteor Man,Lil Uzi Vert,20,30,30,US,2024-11-03,66,True,227569,Eternal Atake 2,2024-11-01,0.555,0.74,8,-5.884,1,0.0453,0.0269,0.0,0.206,0.0384,134.906,4,Lil Uzi Vert,0.62,0.1991451187335092,1,-8.574292,7.923833,20.281853,False
3mhsDyQpX2L8sJMdWUHOi3,This Is Halloween,The Citizens of Halloween,21,-17,29,US,2024-11-03,66,False,196560,The Nightmare Before Christmas (Original Motion Picture Soundtrack),1993-10-12,0.567,0.508,7,-12.823,1,0.0502,0.767,0.0,0.145,0.647,167.63,4,The Citizens of Halloween,0.6,0.199344327176781,2,-30.329832,-16.051584,13.20548,False
7KGqSVxESDoLeeRCiIxZZ2,The Rush (feat. Big Time Rush),"Lil Uzi Vert, Big Time Rush",33,17,17,US,2024-11-03,65,True,186781,Eternal Atake 2,2024-11-01,0.587,0.623,1,-4.867,1,0.16,0.161,0.0,0.272,0.319,128.272,4,Lil Uzi Vert,0.36,0.195664907651715,1,-7.1320596,17.726662,27.666521,False
2LlQb7Uoj1kKyGhlkBf9aC,Thriller,Michael Jackson,34,-24,16,US,2024-11-03,74,False,357800,Thriller,1982-11-30,0.771,0.687,11,-9.814,1,0.0693,0.0318,0.000225,0.89,0.783,118.392,4,Michael Jackson,0.34,0.2226424802110818,0,38.56617,8.024466,21.43863,False
5L5GwmHf7R1zK4APVerRFL,Paars In The Mars,Lil Uzi Vert,36,14,14,US,2024-11-03,64,True,180022,Eternal Atake 2,2024-11-01,0.656,0.724,6,-5.732,0,0.375,0.297,0.0,0.25,0.483,77.492,4,Lil Uzi Vert,0.3,0.1925540897097625,0,29.026995,37.45639,15.354132,False
1197AvSs0lMg5kNIGaeENm,Not An Option,Lil Uzi Vert,37,13,13,US,2024-11-03,64,True,150895,Eternal Atake 2,2024-11-01,0.71,0.736,2,-3.932,1,0.147,0.0301,0.0,0.137,0.348,140.031,4,Lil Uzi Vert,0.28,0.1925171503957783,1,14.40427,12.37273,21.642445,False
4YLizxRQsTqqnvzzYq2VaE,Mr Chow,Lil Uzi Vert,39,11,11,US,2024-11-03,64,True,177273,Eternal Atake 2,2024-11-01,0.736,0.683,1,-5.5,1,0.152,0.0082,0.0,0.161,0.233,129.893,4,Lil Uzi Vert,0.24,0.19244327176781,1,12.379307,12.813405,21.257172,False
4ppKM7xnkSAwSyKqD4QTY4,Chill Bae,Lil Uzi Vert,40,10,10,US,2024-11-03,65,True,138323,Eternal Atake 2,2024-11-01,0.672,0.663,3,-5.984,1,0.243,0.112,0.0,0.134,0.381,184.057,4,Lil Uzi Vert,0.22,0.1954063324538258,0,21.339676,25.049444,2.7836902,False
2QN9zL3SzXdGqqmXO68gFp,Somebody's Watching Me - Single Version,Rockwell,42,-35,8,US,2024-11-03,79,False,238786,Somebody’s Watching Me (Sped Up),2023-09-22,0.788,0.576,1,-6.996,0,0.0327,0.0372,0.000211,0.0634,0.889,124.115,4,Rockwell,0.18,0.2374577836411609,1,8.147756,-35.26138,28.306074,False
6f1DJYPjsyIwMD4g1h3fIK,Lyft Em Up,Lil Uzi Vert,49,1,1,US,2024-11-03,63,True,164594,Eternal Atake 2,2024-11-01,0.784,0.663,2,-7.165,1,0.259,0.0378,0.0,0.22,0.0789,140.092,4,Lil Uzi Vert,0.04,0.1890738786279683,0,12.707553,22.830973,10.693183,False
06iup3YJ4EsnkSxyQKFfNk,She Stank,Lil Uzi Vert,50,0,0,US,2024-11-03,63,True,125810,Eternal Atake 2,2024-11-01,0.687,0.576,1,-6.263,0,0.0713,0.0858,0.0,0.139,0.287,145.027,4,Lil Uzi Vert,0.02,0.1890369393139841,1,2.0484715,9.992473,17.376997,False
1sUdq3kWa9dJXHu3eYOUll,"Spooky, Scary Skeletons - Undead Tombstone Remix",Andrew Gold,11,39,39,US,2024-11-02,77,False,125624,Halloween Howls: Fun & Scary Music (Deluxe Edition),2019-10-18,0.772,0.788,9,-5.414,0,0.0619,0.0027,0.000583,0.353,0.574,127.91,4,Andrew Gold,0.8,0.2324775725593667,1,30.188393,-8.880926,25.23049,False
0wQy2OO7jKjm0OOmA7gv3f,Thriller - 2003 Edit,Michael Jackson,23,27,27,US,2024-11-02,56,False,311440,Number Ones,1979-01-01,0.775,0.852,11,-4.813,1,0.0528,0.0892,2.35e-05,0.823,0.836,118.561,4,Michael Jackson,0.56,0.1690343007915567,0,38.00817,7.924633,21.119421,False
11BKm0j4eYoCPPpCONAVwA,Bloody Mary,Lady Gaga,32,18,18,US,2024-11-02,73,False,244760,Born This Way (Special Edition),2011-01-01,0.591,0.634,9,-6.365,0,0.0291,0.0107,1.95e-06,0.113,0.44,99.998,4,Lady Gaga,0.38,0.2197018469656992,1,7.0969253,-8.62567,2.5611012,False
2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,Rick James,35,15,15,US,2024-11-02,76,False,205466,Street Songs (Deluxe Edition),1981-04-07,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,4,Rick James,0.32,0.2285910290237466,1,13.998746,-35.642414,29.894262,True
6TZTu1F0gnp8mtzvYZao41,The Addams Family,Andrew Gold,39,11,11,US,2024-11-02,72,False,84560,Halloween Howls: Fun & Scary Music,1996-01-01,0.898,0.31,5,-13.578,1,0.475,0.0955,0.0,0.0251,0.881,115.073,4,Andrew Gold,0.24,0.21644327176781,0,20.531181,34.16614,11.360725,False
0pvZCv4JOS5WBu7JITYef6,I Hope You Find Your Way Home,"Tyler, The Creator",42,-18,8,US,2024-11-02,78,True,269704,CHROMAKOPIA,2024-10-28,0.621,0.596,4,-4.35,1,0.0607,0.294,5.53e-05,0.134,0.207,112.188,4,Tyler,0.18,0.231952506596306,1,-6.4645104,6.042521,17.47426,False
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,44,6,6,US,2024-11-02,79,False,238626,Good Girl Gone Bad: Reloaded,2008-06-02,0.707,0.814,11,-4.509,0,0.0577,0.0861,0.0,0.168,0.717,124.921,4,Rihanna,0.14,0.2372585751978891,1,20.447792,-17.37724,18.522537,False
1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,46,4,4,US,2024-11-02,78,False,261413,Talking Heads '77 (Deluxe Version),1977-09-16,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4,Talking Heads,0.1,0.2341846965699208,1,6.48835,-34.453747,27.364462,False
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,Blue Öyster Cult,50,0,0,US,2024-11-02,77,False,308120,Agents Of Fortune,1976-01-01,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4,Blue Öyster Cult,0.02,0.2310369393139841,1,-7.1491094,-3.107403,12.815218,False
3jHdKaLCkuNEkWcLVmQPCX,BEST INTEREST,"Tyler, The Creator",44,1,6,US,2024-11-01,83,True,127921,BEST INTEREST,2020-01-25,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,3,Tyler,0.14,0.2477387862796833,1,25.850492,1.3874043,22.5052,False
6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,Addison Rae,48,-1,-5,US,2024-11-01,88,False,169697,Diet Pepsi,2024-08-09,0.669,0.561,10,-6.538,1,0.0411,0.495,0.00962,0.0954,0.841,150.069,4,Addison Rae,0.06,0.2751405695569102,1,-19.27841,-21.542107,28.250652,False
1tnZxHryc2wWtjUZC1LQw5,Noid,"Tyler, The Creator",3,18,3,US,2024-10-30,82,True,284363,Noid,2024-10-21,0.38,0.77,1,-5.993,1,0.242,0.473,0.000151,0.243,0.47,82.157,4,Tyler,0.96,0.246042216358839,0,26.469685,43.20753,20.269672,False
31TVho4kOuAeRmLYGIEuWn,TGIF,GloRilla,36,1,14,US,2024-10-29,68,True,164571,GLORIOUS,2024-10-11,0.894,0.526,10,-6.622,0,0.381,0.0804,4.4e-05,0.132,0.208,140.041,4,GloRilla,0.3,0.2035712401055409,0,15.185722,21.425419,8.393375,False
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,"Peso Pluma, Neton Vega",40,-2,-1,US,2024-10-29,87,True,130614,ÉXODO,2024-06-20,0.722,0.74,6,-7.22,0,0.063,0.68,3.27e-05,0.176,0.893,132.731,3,Peso Pluma,0.22,0.2765794195250659,1,-16.121143,-24.527657,27.379171,False
19KlZwqlT3fguP2BeHF1Q1,Disease,Lady Gaga,43,-16,7,US,2024-10-29,79,False,229997,Disease,2024-10-25,0.562,0.917,11,-2.768,0,0.117,0.0513,0.0,0.488,0.501,100.987,4,Lady Gaga,0.16,0.2294749340369393,0,31.469471,-2.419199,26.83507,False
102YUQbYmwdBXS7jwamI90,Good Graces,Sabrina Carpenter,46,0,-1,US,2024-10-29,87,True,185265,Short n' Sweet,2024-08-23,0.758,0.759,5,-5.315,1,0.0479,0.329,3.96e-06,0.144,0.732,126.012,4,Sabrina Carpenter,0.1,0.3279799551057378,1,13.274872,-28.207766,22.638163,False
