spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist,normalized_rank,popularity_index
20hTkA9oKKuxghkRptRczS,Goes Without Saying (Feat. Brad Paisley),"Post Malone, Brad Paisley",50,0,0,US,2024-08-20,71,False,212353,F-1 Trillion,2024-08-15,0.472,0.777,11,-5.0,1,0.0302,0.00119,0.0,0.0841,0.484,79.036,4,Post Malone,0.02,0.17858839050131925
1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,Luke Combs,46,4,4,US,2024-08-19,84,False,240760,This One's for You,2017-06-02,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,4,Luke Combs,0.1,0.2525171503957784
1sqXfPaRD7npnH712RZQAF,Have The Heart (Feat. Dolly Parton),"Post Malone, Dolly Parton",49,-16,1,US,2024-08-19,70,False,183333,F-1 Trillion,2024-08-16,0.621,0.792,9,-2.678,1,0.0309,0.0108,0.0,0.272,0.69,116.967,4,Post Malone,0.04,0.17884696569920844
6nf4oqFOsVKLwJPEliYVwT,Hide My Gun (Feat. HARDY),"Post Malone, HARDY",50,-10,0,US,2024-08-19,68,True,220479,F-1 Trillion,2024-08-16,0.506,0.651,7,-4.993,1,0.0361,0.0351,0.0,0.248,0.338,146.141,4,Post Malone,0.02,0.1680343007915567
149r4BNMXwFRWjPYcKNNgc,Devil I've Been (Feat. ERNEST),"Post Malone, ERNEST",42,-10,8,US,2024-08-18,65,False,182924,F-1 Trillion,2024-08-16,0.628,0.795,4,-3.334,1,0.0271,0.00549,0.0,0.0954,0.813,111.99,4,Post Malone,0.18,0.15403430079155672
1IzCS4zuowRsXu4YS8caOB,Missin’ You Like This (Feat. Luke Combs),"Post Malone, Luke Combs",44,-11,6,US,2024-08-18,66,False,222781,F-1 Trillion,2024-08-16,0.502,0.707,7,-4.894,1,0.0268,0.0252,0.0,0.374,0.447,78.984,4,Post Malone,0.14,0.15692348284960422
4rhSYWoLaBbkQccjme9UOJ,Never Love You Again (Feat. Sierra Ferrell),"Post Malone, Sierra Ferrell",50,-11,0,US,2024-08-18,65,False,186861,F-1 Trillion,2024-08-16,0.57,0.545,1,-4.93,1,0.0243,0.132,1.41e-06,0.272,0.344,107.952,3,Post Malone,0.02,0.1519802110817942
0DM63CJEklNPKu6kHGyuEl,Yours,Post Malone,46,4,4,US,2024-08-17,37,False,199438,F-1 Trillion,2024-08-16,0.514,0.672,5,-5.209,1,0.0321,0.0873,0.0,0.28,0.331,148.045,4,Post Malone,0.1,0.11118469656992085
3It5ZyIlvFxgrxAkiQLGBR,M-E-X-I-C-O (Feat. Billy Strings),"Post Malone, Billy Strings",49,1,1,US,2024-08-17,34,False,155928,F-1 Trillion,2024-08-16,0.597,0.972,1,-3.396,1,0.0496,0.00996,0.0,0.354,0.607,127.954,4,Post Malone,0.04,0.10207387862796835
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",5,1,-1,US,2024-08-16,95,True,178205,I Had Some Help,2024-05-10,0.638,0.855,7,-4.86,1,0.0264,0.00757,0.0,0.245,0.731,127.986,4,Post Malone,0.92,0.45121880889558985
5crxqqibcvoOQQgg4HjAFQ,Guy For That (Feat. Luke Combs),"Post Malone, Luke Combs",39,-8,-13,US,2024-08-16,86,False,164011,Guy For That,2024-07-26,0.608,0.914,8,-4.116,1,0.0721,0.00545,0.0,0.137,0.511,120.01,4,Post Malone,0.24,0.26330908405578585
53IRnAWx13PYmoVYtemUBS,Femininomenon,Chappell Roan,43,0,-2,US,2024-08-16,85,True,219710,The Rise and Fall of a Midwest Princess,2023-09-22,0.609,0.758,0,-4.885,0,0.0525,0.139,5.38e-06,0.11,0.236,124.949,4,Chappell Roan,0.16,0.25730018266693727
2hrycoFU1mZw6YPvMcn8yC,KEHLANI,Jordan Adetunji,47,-3,-5,US,2024-08-16,88,False,122360,KEHLANI,2024-06-24,0.645,0.634,10,-3.769,0,0.0341,0.158,3.78e-06,0.0908,0.352,160.017,4,Jordan Adetunji,0.08,0.2646983289357959
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,49,1,1,US,2024-08-16,93,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4,Taylor Swift,0.04,0.44085948259218743
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,50,0,-10,US,2024-08-16,93,False,172533,Stargazing,2024-05-10,0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,4,Myles Smith,0.02,0.3122806519488327
5W4kiM2cUYBJXKRudNyxjW,You Proof,Morgan Wallen,45,0,3,US,2024-08-12,83,False,157477,One Thing At A Time,2023-03-03,0.728,0.818,9,-5.068,1,0.0329,0.323,0.0,0.582,0.681,119.706,4,Morgan Wallen,0.12,0.2933710845003721
5b3XJ1pjrHO5JtY2PcTjnI,Mamushi (feat. Yuki Chiba),"Megan Thee Stallion, 千葉雄喜",50,-2,-11,US,2024-08-12,88,True,156988,MEGAN,2024-06-28,0.892,0.531,1,-4.968,1,0.207,0.033,0.0,0.0824,0.209,81.036,4,Megan Thee Stallion,0.02,0.2699510484654909
7vv89PswQvqGKCGJ1rw5on,FIELD TRIP,"¥$, Kanye West, Ty Dolla $ign",44,6,6,US,2024-08-11,0,True,167228,VULTURES 2,2024-08-03,0.731,0.686,11,-4.707,0,0.121,0.054,0.0,0.0865,0.458,121.991,4,¥$,0.14,0.000258575197889182
106vWgOc5xlj05wewZ2V4u,FIELD TRIP,"¥$, Kanye West, Ty Dolla $ign",28,-7,22,US,2024-08-10,81,True,167228,VULTURES 2,2024-08-03,0.721,0.682,11,-4.808,1,0.116,0.0534,0.0,0.0775,0.395,121.974,4,¥$,0.46,0.20650358085186582
3EfgRk07CK4uJqLZsWflnX,Something in the Orange,Zach Bryan,27,23,23,US,2024-08-09,18,False,228013,Dinner & Wine Summer 2023 Edition,2023-07-07,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,Zach Bryan,0.48,0.05488654353562005
7Lfwb4IjZiNYGuqtP65kIc,FRIED,"¥$, Kanye West, Ty Dolla $ign",45,0,5,US,2024-08-05,69,True,179256,VULTURES 2,2024-08-03,0.571,0.632,8,-8.38,1,0.0304,0.0137,3.26e-05,0.394,0.171,150.062,4,¥$,0.12,0.10394327176781003
1AIbZL0CDlzTJ1Bv4kBP4G,SLIDE,"¥$, Kanye West, Ty Dolla $ign",46,-18,4,US,2024-08-05,69,True,198060,VULTURES 2,2024-08-03,0.749,0.802,10,-5.78,0,0.0858,0.0258,0.0,0.118,0.443,107.996,4,¥$,0.1,0.10453430079155672
5v1yAVGillOAN3yqJ6pmPL,PROMOTION,"¥$, Kanye West, Ty Dolla $ign",48,2,2,US,2024-08-04,0,True,158876,VULTURES 2,2024-08-03,0.775,0.316,9,-11.591,1,0.447,0.262,0.0,0.0853,0.268,157.022,4,¥$,0.06,0.00011081794195250659
3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,44,-27,6,US,2024-08-03,85,False,261922,folklore,2020-07-24,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4,Taylor Swift,0.14,0.25501451187335095
1CDQzbCz4KSQxHe7LMEgRM,Houdini,Eminem,46,-4,-15,US,2024-08-03,84,True,227032,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.936,0.878,9,-2.798,0,0.0723,0.0283,2.31e-06,0.0689,0.902,126.992,4,Eminem,0.1,0.2536862556968098
6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,Tommy Richman,50,-1,-14,US,2024-08-03,88,True,130944,DEVIL IS A LIE,2024-06-14,0.904,0.452,9,-7.272,1,0.132,0.174,0.0,0.115,0.613,90.026,4,Tommy Richman,0.02,0.2926299893336327
57lsYy0OZLNb5OQ7fEa3Hs,Did It First (with Central Cee),"Ice Spice, Central Cee",48,-1,-14,US,2024-08-02,87,True,118002,Did It First (with Central Cee),2024-07-11,0.635,0.574,1,-7.453,1,0.322,0.229,0.0,0.126,0.592,153.938,4,Ice Spice,0.06,0.2583619431941642
0eBFgRxyVSeuT4iyrbukdn,Where the Wild Things Are,Luke Combs,44,0,6,US,2024-08-01,84,False,239533,Gettin' Old,2023-03-24,0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47e-06,0.129,0.379,116.975,4,Luke Combs,0.14,0.26457058047493404
6WTFHKrnZpwEBLRS10Ylqs,misses,Dominic Fike,48,2,2,US,2024-07-31,85,False,74378,14 minutes,2024-05-03,0.578,0.509,2,-6.229,1,0.0279,0.13,0.734,0.344,0.586,119.945,4,Dominic Fike,0.06,0.25544327176781
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj",49,-9,-7,US,2024-07-30,96,True,222000,Gata Only,2024-02-02,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4,FloyyMenor,0.04,0.3708150371571736
3uC4r2daXertBxxc8BpbbN,Lithonia,Childish Gambino,44,-6,-16,US,2024-07-27,74,True,178960,Bando Stone and The New World,2024-07-19,0.412,0.377,1,-7.59,1,0.029,0.0754,1.58e-06,0.14,0.172,139.676,4,Childish Gambino,0.14,0.19312717678100264
3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),"mgk, Jelly Roll",49,1,1,US,2024-07-27,39,False,189356,Lonely Road (with Jelly Roll),2024-07-26,0.549,0.679,7,-5.501,1,0.0346,0.0103,0.0,0.365,0.235,100.214,4,mgk,0.04,0.11707387862796834
1FhgmMvNlh3nJ1Ldc2eE6H,High Road (feat. Jessie Murph),"Koe Wetzel, Jessie Murph",47,-2,3,US,2024-07-26,64,True,179413,9 Lives,2024-07-19,0.622,0.726,6,-5.608,1,0.0304,0.0518,0.0,0.0906,0.534,138.043,4,Koe Wetzel,0.08,0.17684102902374668
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,50,0,0,US,2024-07-26,90,False,228639,eternal sunshine,2024-03-08,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,4,Ariana Grande,0.02,0.3919728711921324
22DH8NChecsgPxDjA4pqer,Tough,"Quavo, Lana Del Rey",40,-2,-10,US,2024-07-24,88,False,188828,Tough,2024-07-03,0.582,0.557,8,-7.981,0,0.101,0.452,1.87e-05,0.121,0.211,84.989,4,Quavo,0.22,0.25826535996984545
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,50,0,0,US,2024-07-24,93,False,303440,HIT ME HARD AND SOFT,2024-05-17,0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4,Billie Eilish,0.02,0.33578280794334114
4HMUrFl8y6rQCzEbaGEkcj,Somebody Save Me,"Eminem, Jelly Roll",49,1,-19,US,2024-07-23,82,True,230199,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.577,0.657,0,-6.486,1,0.129,0.697,3.2e-06,0.116,0.437,180.727,3,Eminem,0.04,0.2162192612137203
1ymWIr4E5x6xORlDO0bXlP,Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",45,-8,-25,US,2024-07-20,79,True,284903,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.667,0.66,10,-9.054,0,0.148,0.263,0.0,0.145,0.216,139.117,4,Eminem,0.12,0.20333377308707123
5In8B6Om5OKrhwBMB4tXSi,Fuel,"Eminem, JID",49,-19,-33,US,2024-07-20,82,True,213646,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.885,0.662,1,-5.139,1,0.142,0.121,0.0,0.109,0.117,137.981,4,Eminem,0.04,0.2146777704485488
5ZLL6wYXeqg0k35ZkDRfhZ,Pour Me A Drink (Feat. Blake Shelton),"Post Malone, Blake Shelton",40,-1,-8,US,2024-07-19,86,False,195122,Pour Me A Drink,2024-06-21,0.577,0.904,11,-3.817,1,0.033,0.0018,0.0,0.308,0.861,119.033,4,Post Malone,0.22,0.2679413871089333
0y5Ex8oQ8zCH5TQxHUy1Eo,you look like you love me (feat. Riley Green),"Ella Langley, Riley Green",41,-1,-8,US,2024-07-19,83,False,224280,you look like you love me (feat. Riley Green),2024-06-21,0.663,0.675,11,-5.851,1,0.0321,0.353,0.0,0.21,0.455,128.942,4,Ella Langley,0.2,0.24493667546174142
55u5QIlEuzCipJBtZPdJio,Renaissance,Eminem,47,-14,3,US,2024-07-19,83,True,98152,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.562,0.901,11,-4.166,0,0.443,0.0695,0.0,0.229,0.241,199.226,4,Eminem,0.08,0.2138631737655484
7I3RalBqE7ZE0RSxgGlGlm,Habits,"Eminem, White Gold",38,-9,12,US,2024-07-18,82,True,298384,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.824,0.878,1,-5.02,0,0.273,0.169,0.0,0.369,0.645,100.005,4,Eminem,0.26,0.20501846965699208
77pfjsq0gSZwO8bYVTVROo,Brand New Dance,Eminem,49,-11,1,US,2024-07-18,81,True,206649,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.808,0.705,0,-5.332,0,0.298,0.368,0.0,0.907,0.656,119.977,4,Eminem,0.04,0.20100395778364116
59151GHN7yr5g9B3bqlGdR,Trouble,Eminem,35,-5,15,US,2024-07-16,78,True,41487,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.706,0.85,11,-3.308,1,0.282,0.0532,0.0,0.109,0.72,82.652,4,Eminem,0.32,0.17585026385224273
21LCotDEwR7R8qOnqPVzi9,Evil,Eminem,37,-5,13,US,2024-07-16,78,True,230358,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.823,0.829,3,-5.524,0,0.292,0.392,0.0,0.543,0.6,80.538,4,Eminem,0.28,0.17476781002638522
50No7LiVffAJCWIChZodmU,Lucifer,"Eminem, Sly Pyper",41,-1,9,US,2024-07-16,78,True,261758,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.665,0.808,0,-3.983,1,0.347,0.0474,0.0,0.335,0.557,79.144,4,Eminem,0.2,0.17335290237467016
0DIcssPpatAMqFXLZCxZMN,Antichrist,Eminem,48,-2,2,US,2024-07-16,77,True,314226,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.867,0.887,1,-3.198,1,0.3,0.0838,1.52e-06,0.559,0.57,98.558,4,Eminem,0.06,0.17129881266490762
1kPhV0KQui1phEpjnWIqUN,Smeraldo Garden Marching Band (feat. Loco),"Jimin, Loco",49,-1,-11,US,2024-07-16,92,False,182840,Smeraldo Garden Marching Band (feat. Loco),2024-06-28,0.79,0.915,4,-2.251,1,0.146,0.0366,0.0,0.0785,0.726,97.47,4,Jimin,0.04,0.253688654353562
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,"Myke Towers, Bad Bunny",43,7,7,US,2024-07-15,89,True,278644,ADIVINO,2024-04-25,0.786,0.854,10,-2.4,0,0.0741,0.169,2.39e-05,0.106,0.522,117.994,4,Myke Towers,0.16,0.1343496042216359
3LkXOTWDwskwciQoARFDzu,Guilty Conscience 2,Eminem,27,-6,23,US,2024-07-14,71,True,325531,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.67,0.852,1,-4.412,0,0.402,0.127,0.0,0.414,0.483,164.421,4,Eminem,0.48,0.10849472295514512
6uMGHQvhZq8YyT4kdnG1L3,Temporary,"Eminem, Skylar Grey",33,-6,17,US,2024-07-14,70,True,297667,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.574,0.439,0,-10.311,1,0.2,0.511,0.0,0.71,0.395,78.302,4,Eminem,0.36,0.10655145118733508
0bBnrokPXtfwXQarqCu1Gz,Road Rage,"Eminem, Dem Jointz, Sly Pyper",34,-11,16,US,2024-07-14,71,True,217736,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.835,0.744,7,-4.485,1,0.265,0.138,0.0,0.325,0.328,94.984,4,Eminem,0.34,0.1081622691292876
7GXOXYdU950eRvk5rUAE8F,Head Honcho,"Eminem, Ez Mil",49,-20,1,US,2024-07-14,69,True,234836,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.66,0.716,10,-7.353,0,0.353,0.0386,0.0,0.236,0.419,172.683,4,Eminem,0.04,0.10438654353562005
15qnOSRK5HMWOgL5HURhrc,Bad One,"Eminem, White Gold",50,-15,0,US,2024-07-14,69,True,270006,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.917,0.724,2,-4.877,1,0.243,0.036,0.0,0.0787,0.484,145.775,4,Eminem,0.02,0.10412796833773087
0TDXeyH0hdiz0SZQo5w1nm,Breaking News - skit,Eminem,31,19,19,US,2024-07-13,0,True,37314,The Death of Slim Shady (Coup De Grâce),2024-07-12,0.456,0.95,4,-10.811,0,0.124,0.809,0.0464,0.952,0.175,121.822,4,Eminem,0.4,0.0007387862796833772
3c9EsIo34kil8Oj1reaozB,American Nights,Zach Bryan,49,-18,-36,US,2024-07-13,77,False,218933,The Great American Bar Scene,2024-07-04,0.57,0.678,6,-5.629,1,0.0598,0.0309,9.92e-06,0.104,0.358,137.581,4,Zach Bryan,0.04,0.20438434476693054
2HYFX63wP3otVIvopRS99Z,Houdini,Eminem,29,1,19,US,2024-07-12,94,True,227239,Houdini,2024-05-31,0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88e-06,0.0582,0.889,127.003,4,Eminem,0.44,0.31932793064455334
4KWeGKChLKcnZsj3sIOSkW,Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",37,2,13,US,2024-07-12,82,True,284892,Tobey (feat. Big Sean and BabyTron),2024-07-02,0.649,0.663,10,-9.059,0,0.229,0.263,0.0,0.144,0.208,139.023,4,Eminem,0.28,0.20977935356200525
1vj47xD8v9wIhQrmQY2Dkv,Better Days (feat. John Mayer),"Zach Bryan, John Mayer",40,-2,-14,US,2024-07-12,75,False,212466,The Great American Bar Scene,2024-07-04,0.562,0.564,9,-6.946,1,0.0361,0.705,0.0,0.0932,0.314,82.685,4,Zach Bryan,0.22,0.19208937994722958
77DRzu7ERs0TX3roZcre7Q,euphoria,Kendrick Lamar,49,0,1,US,2024-07-11,88,True,383639,euphoria,2024-04-30,0.831,0.643,1,-5.002,1,0.11,0.046,0.0,0.084,0.142,139.948,4,Kendrick Lamar,0.04,0.331367688248427
3XbIhTYl6a0uXPyO43eiXa,Oak Island,Zach Bryan,44,0,6,US,2024-07-09,73,False,239410,The Great American Bar Scene,2024-07-04,0.351,0.628,10,-6.498,0,0.0584,0.0994,0.00656,0.145,0.387,170.264,4,Zach Bryan,0.14,0.17076147757255933
4jIy1KWDGEptJGq94tqB5Y,The Way Back,Zach Bryan,50,0,0,US,2024-07-09,71,True,185520,The Great American Bar Scene,2024-07-04,0.543,0.492,0,-8.313,1,0.0574,0.673,0.000163,0.112,0.178,79.886,4,Zach Bryan,0.02,0.15493205804749338
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,25,-16,25,US,2024-07-07,81,False,202066,The Time Of Our Lives (International Version),2009-01-01,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4,Miley Cyrus,0.52,0.2460633245382586
0M7mWKqwTIaVjYyxfZmtTa,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,32,-22,18,US,2024-07-07,74,False,195533,Unleashed,2002-01-01,0.424,0.662,2,-5.547,1,0.0425,0.518,1.77e-06,0.0719,0.385,111.758,4,Toby Keith,0.38,0.22434722955145117
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,46,-17,4,US,2024-07-07,85,False,183306,,,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,4,Van Morrison,0.1,0.25681002638522427
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Creedence Clearwater Revival,48,-7,2,US,2024-07-07,85,False,140773,Willy And The Poor Boys (Expanded Edition),1969-11-02,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4,Creedence Clearwater Revival,0.06,0.2558496042216359
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,11,0,39,US,2024-07-06,76,False,278680,Born In The U.S.A.,1984-06-04,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,4,Bruce Springsteen,0.8,0.2279551451187335
2OcpUR9GG6jOv6OXhFrUda,The Great American Bar Scene,Zach Bryan,14,0,36,US,2024-07-06,66,False,216720,The Great American Bar Scene,2024-07-04,0.392,0.405,11,-9.279,1,0.0388,0.51,0.0988,0.369,0.279,141.192,3,Zach Bryan,0.74,0.1017335092348285
41XsipI31N1fLKLVvWNuQC,Mechanical Bull,Zach Bryan,15,0,35,US,2024-07-06,66,False,208946,The Great American Bar Scene,2024-07-04,0.423,0.404,0,-9.563,1,0.0388,0.393,0.00895,0.107,0.257,145.902,4,Zach Bryan,0.72,0.10165963060686016
7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,22,0,28,US,2024-07-06,72,False,214733,Tom Petty & The Heartbreakers,1976-11-09,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,4,Tom Petty and the Heartbreakers,0.58,0.2151424802110818
4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,24,0,26,US,2024-07-06,71,False,227893,Teenage Dream,2010-01-01,0.638,0.831,8,-5.039,1,0.049,0.142,0.0,0.113,0.649,124.071,4,Katy Perry,0.54,0.2149947229551451
0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall & John Oates,30,0,20,US,2024-07-06,83,False,142786,Bigger Than Both Of Us,1976-08-01,0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,4,Daryl Hall & John Oates,0.42,0.2505514511873351
6k54kYFGcR5OqsYgp0PMlY,Lucky Enough (Poem),Zach Bryan,31,0,19,US,2024-07-06,64,True,162000,The Great American Bar Scene,2024-07-04,0.461,0.285,5,-11.095,1,0.166,0.885,0.0,0.133,0.222,75.607,3,Zach Bryan,0.4,0.09747757255936676
0LQtEJt7x0s6knb6RKdRYc,Chicken Fried,Zac Brown Band,32,0,18,US,2024-07-06,78,False,238146,The Foundation,2008-11-17,0.566,0.713,6,-4.25,1,0.0418,0.645,0.0,0.114,0.805,169.861,4,Zac Brown Band,0.38,0.2354036939313984
6iXgIXqpqn13pbw0ZUhf0E,Purple Gas,"Zach Bryan, Noeline Hofmann",34,0,16,US,2024-07-06,63,True,180152,The Great American Bar Scene,2024-07-04,0.52,0.308,0,-8.924,1,0.0434,0.856,0.0,0.0945,0.493,143.928,4,Zach Bryan,0.34,0.09575593667546174
5hrGuVnNc8tkRgkW38J5Vv,Boons,Zach Bryan,37,0,13,US,2024-07-06,64,False,185173,The Great American Bar Scene,2024-07-04,0.495,0.33,0,-10.171,1,0.0328,0.73,4.49e-05,0.142,0.234,83.211,4,Zach Bryan,0.28,0.09703430079155673
1dgWTMoHwTUnQhOQ8SR5fV,American Kids,Kenny Chesney,43,0,7,US,2024-07-06,76,False,182960,The Big Revival,2014-09-22,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,4,Kenny Chesney,0.16,0.22709102902374667
1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,44,0,6,US,2024-07-06,76,False,516893,American Pie,1971-01-01,0.529,0.482,4,-11.709,0,0.0599,0.7,0.0,0.0842,0.492,138.453,4,Don McLean,0.14,0.22851715039577836
38vhXqp4YdfkDvqkZdLBp0,Memphis; The Blues (feat. John Moreland),"Zach Bryan, John Moreland",46,0,4,US,2024-07-06,63,True,189880,The Great American Bar Scene,2024-07-04,0.558,0.579,4,-7.161,1,0.0531,0.326,0.000398,0.157,0.365,78.131,4,Zach Bryan,0.1,0.09486939313984169
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,47,0,3,US,2024-07-06,81,False,283800,Second Helping (Expanded Edition),1974-04-15,0.596,0.606,7,-12.145,1,0.0255,0.181,0.000327,0.0863,0.886,97.785,4,Lynyrd Skynyrd,0.08,0.24179551451187334
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,49,0,1,US,2024-07-06,85,False,265493,Gettin' Old,2023-03-24,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,4,Luke Combs,0.04,0.27493755496921723
7z3PblAN3dH1JMewiRydkZ,GIRLS,The Kid LAROI,41,-5,9,US,2024-07-04,77,True,152979,GIRLS,2024-06-28,0.731,0.734,7,-3.145,0,0.0515,0.0382,1.67e-06,0.353,0.797,101.008,4,The Kid LAROI,0.2,0.1970712401055409
73KAidtqbDftZjy8AD0H04,High Road (feat. Jessie Murph),"Koe Wetzel, Jessie Murph",45,-4,-14,US,2024-07-04,82,True,179413,High Road (feat. Jessie Murph),2024-06-07,0.614,0.743,6,-5.046,1,0.0313,0.0839,0.0,0.107,0.623,138.077,4,Koe Wetzel,0.12,0.2356372031662269
5A8xI7PN4WDe9e61xEdt94,Yeah Glo!,GloRilla,46,3,4,US,2024-07-04,80,True,142702,Ehhthang Ehhthang,2024-04-05,0.894,0.66,11,-5.349,0,0.33,0.0243,0.0,0.139,0.181,148.072,4,GloRilla,0.1,0.24101788331867485
2Zo1PcszsT9WQ0ANntJbID,Feather,Sabrina Carpenter,47,-8,-22,US,2024-07-04,89,True,185552,emails i can’t send fwd:,2023-03-17,0.791,0.694,6,-4.332,0,0.0335,0.0736,1.75e-06,0.0958,0.826,123.508,4,Sabrina Carpenter,0.08,0.34359055544279815
4JfpJrrGNXRj2yXm1fYV23,Lithonia,Childish Gambino,48,2,2,US,2024-07-04,63,True,179320,Lithonia,2024-07-02,0.415,0.383,1,-7.629,1,0.0287,0.0948,0.0,0.118,0.172,140.102,4,Childish Gambino,0.06,0.09464775725593667
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,46,-3,-10,US,2024-07-03,95,False,142514,i like the way you kiss me,2024-03-19,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4,Artemas,0.1,0.4016594656992084
4IFd7EVCyJsUHesBMXI8ju,Parking Lot,"Mustard, Travis Scott",40,-5,10,US,2024-06-30,80,True,175321,Parking Lot,2024-06-21,0.724,0.555,3,-7.2,1,0.0507,0.17,2.61e-05,0.322,0.408,100.047,4,Mustard,0.22,0.21800188465887674
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",50,-2,-14,US,2024-06-30,90,True,140733,BAND4BAND (feat. Lil Baby),2024-05-23,0.882,0.764,11,-5.241,1,0.204,0.359,0.0,0.119,0.886,140.113,4,Central Cee,0.02,0.29329212212589517
1t2MQpMDtJT5VL2tAPHrGN,Cowboys Cry Too (with Noah Kahan),"Kelsea Ballerini, Noah Kahan",20,30,30,US,2024-06-29,36,False,230600,Cowboys Cry Too (with Noah Kahan),2024-06-28,0.442,0.603,11,-5.719,1,0.0304,0.602,0.0,0.161,0.456,86.494,4,Kelsea Ballerini,0.62,0.10914511873350924
2bl81llf715VEEbAx03yvB,Close To You,Gracie Abrams,37,-3,13,US,2024-06-28,75,False,225973,The Secret of Us,2024-06-21,0.59,0.727,6,-7.955,1,0.0706,0.0259,6.48e-05,0.0827,0.356,121.966,4,Gracie Abrams,0.28,0.1913120995099887
